display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2019 Isuzu MU-X 2.5 Premiere SUV,"I am interested in your car on Mobil123.com - 2019 Di Jual Cepat Isuzu MU-X 2,5 Premiere SUV (Rp 357.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-premiere-dki-jakarta-kalimalang/10415763.",https://www.mobil123.com/dijual/isuzu-mu-x-premiere-dki-jakarta-kalimalang/10415763,Isuzu,MU-X,Premiere,91468,Automatic,134,2499 cc,5,7,Solar,Coklat,2019,DKI Jakarta,Kalimalang
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 348.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-kebon-sirih/10363006.,https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-kebon-sirih/10363006,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,DKI Jakarta,Kebon Sirih
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 348.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-penjaringan/10362982.,https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-penjaringan/10362982,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,DKI Jakarta,Penjaringan
2000 Isuzu Panther 2.5 LV SUV,I am interested in your car on Mobil123.com - 2000 Isuzu Panther 2.5 LV SUV Termurah Siap Pakai (Rp 90.000.000). https://www.mobil123.com/dijual/isuzu-panther-lv-dki-jakarta-jagakarsa/9742183.,https://www.mobil123.com/dijual/isuzu-panther-lv-dki-jakarta-jagakarsa/9742183,Isuzu,Panther,LV,232500,Manual,73,2499 cc,5,7,Solar,Biru,2000,DKI Jakarta,Jagakarsa
1996 Isuzu Panther 2.2 SUV,I am interested in your car on Mobil123.com - 1996 Isuzu Panther 2.2 SUV plat w suyud bisa tukar tambah sekoto kediri  jatim (Rp 38.000.000). https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-kediri/10142365.,https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-kediri/10142365,Isuzu,Panther,,292500,Manual,73,2238 cc,5,7,Solar,Abu-abu,1996,Jawa Timur,Kediri
1997 Isuzu Panther 2.5 MPV Minivans,I am interested in your car on Mobil123.com - 1997 Isuzu Panther 2.5 MPV Minivans Grand Royal+ Plat N antok bisa tukar tambah sekoto kediri jatim (Rp 65.000.000). https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-kediri/10117692.,https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-kediri/10117692,Isuzu,Panther,,292500,Manual,73,2500 cc,5,7,Solar,Biru,1997,Jawa Timur,Kediri
2001 Isuzu Panther 2.5 LS Hi Grade SUV,I am interested in your car on Mobil123.com - 2001 Isuzu Panther 2.5 LS Hi Grade SUV Plat AG wakid bisa tukar tambah sekoto kediri jatim (Rp 105.000.000). https://www.mobil123.com/dijual/isuzu-panther-ls-hi-grade-jawa-timur-kediri/10030511.,https://www.mobil123.com/dijual/isuzu-panther-ls-hi-grade-jawa-timur-kediri/10030511,Isuzu,Panther,LS Hi Grade,297500,Manual,73,2499 cc,5,7,Solar,Merah,2001,Jawa Timur,Kediri
2016 Isuzu Elf 2.8 Trucks,I am interested in your car on Mobil123.com - 2016 Isuzu Elf 2.8 Base Spec Trucks (Rp 227.000.000). https://www.mobil123.com/dijual/isuzu-elf-jawa-barat-tambun/10695516.,https://www.mobil123.com/dijual/isuzu-elf-jawa-barat-tambun/10695516,Isuzu,Elf,,75842,Manual,73,2771 cc,2,2,Solar,Putih,2016,Jawa Barat,Tambun
2019 Isuzu Elf 2.8 Minibus,I am interested in your car on Mobil123.com - 2019 Isuzu Elf 2.8 Base Spec Minibus (Rp 258.000.000). https://www.mobil123.com/dijual/isuzu-elf-jawa-barat-tambun/10695296.,https://www.mobil123.com/dijual/isuzu-elf-jawa-barat-tambun/10695296,Isuzu,Elf,,87452,Manual,73,2771 cc,5,20,Solar,Silver,2019,Jawa Barat,Tambun
2017 Isuzu Panther 2.5 GRAND TOURING SUV,I am interested in your car on Mobil123.com - 2017 Isuzu Panther 2.5 GRAND TOURING SUV (Rp 243.000.000). https://www.mobil123.com/dijual/isuzu-panther-grand-touring-dki-jakarta-penjaringan/10681988.,https://www.mobil123.com/dijual/isuzu-panther-grand-touring-dki-jakarta-penjaringan/10681988,Isuzu,Panther,GRAND TOURING,140000,Manual,79,2499 cc,5,7,Solar,Hitam,2017,DKI Jakarta,Penjaringan
2014 Isuzu Elf 2.8 2.8 Truck Trucks,I am interested in your car on Mobil123.com - ISUZU ELF 2014 LWB NKR-55 LONG CHASIS POWERSTERING + TURBO KABIN FULL 100 PERSEN ORISINIL CAT ANTIK BOX LONG TINGGI-190cm SANGAT TERAWAT MESIN TDK NGOBOS ISTIMEWA (Rp 173.000.000). https://www.mobil123.com/dijual/isuzu-elf-2-8-truck-jawa-timur-surabaya/10677116.,https://www.mobil123.com/dijual/isuzu-elf-2-8-truck-jawa-timur-surabaya/10677116,Isuzu,Elf,2.8 Truck,167500,Manual,79,2772 cc,2,2,Solar,Putih,2014,Jawa Timur,Surabaya
2014 Isuzu Elf 2.8 2.8 Truck Trucks,I am interested in your car on Mobil123.com - ISUZU New ELF 2014 NKR-55 POWERSTERING + TURBO KABIN FULL 100 PERSEN ORISINIL CAT ANTIK BOX TINGGI-208cm KM135RB SANGAT TERAWAT MESIN TDK NGOBOS ISTIMEWA (Rp 155.000.000). https://www.mobil123.com/dijual/isuzu-elf-2-8-truck-jawa-timur-surabaya/10676775.,https://www.mobil123.com/dijual/isuzu-elf-2-8-truck-jawa-timur-surabaya/10676775,Isuzu,Elf,2.8 Truck,167500,Manual,79,2772 cc,2,2,Solar,Putih,2014,Jawa Timur,Surabaya
