display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2009 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2009 KIA Picanto SE Hatchback (Rp 69.000.000). https://www.mobil123.com/dijual/kia-picanto-se-dki-jakarta-kebayoran-baru/10069952.,https://www.mobil123.com/dijual/kia-picanto-se-dki-jakarta-kebayoran-baru/10069952,KIA,Picanto,SE,52500,Manual,64,1086 cc,5,5,Pertamax,Silver,2009,DKI Jakarta,Kebayoran Baru
2002 KIA Carnival 2.5 GS MPV,I am interested in your car on Mobil123.com - 2002 KIA Carnival GS MPV (Rp 47.500.000). https://www.mobil123.com/dijual/kia-carnival-gs-dki-jakarta-kalideres/10059531.,https://www.mobil123.com/dijual/kia-carnival-gs-dki-jakarta-kalideres/10059531,KIA,Carnival,GS,117500,Manual,173,2497 cc,5,8,Pertamax,Abu-abu,2002,DKI Jakarta,Kalideres
2018 KIA Sportage 2.0 GT Line Ultimate SUV,I am interested in your car on Mobil123.com - 2018 KIA Sportage GT Line Ultimate SUV (Rp 340.000.000). https://www.mobil123.com/dijual/kia-sportage-gt-line-ultimate-jawa-barat-bekasi-selatan/10060001.,https://www.mobil123.com/dijual/kia-sportage-gt-line-ultimate-jawa-barat-bekasi-selatan/10060001,KIA,Sportage,GT Line Ultimate,52500,Automatic,156,1999 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Bekasi Selatan
2012 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2012 KIA Rio UB Hatchback (Rp 118.000.000). https://www.mobil123.com/dijual/kia-rio-jawa-barat-buah-batu/10059854.,https://www.mobil123.com/dijual/kia-rio-jawa-barat-buah-batu/10059854,KIA,Rio,,122500,Automatic,106,1396 cc,5,5,Pertamax,Hitam,2012,Jawa Barat,Buah Batu
2002 KIA Visto 1.0 Hatchback,I am interested in your car on Mobil123.com - 2002 KIA Visto Series 1 Hatchback (Rp 47.000.000). https://www.mobil123.com/dijual/kia-visto-dki-jakarta-tebet/10059524.,https://www.mobil123.com/dijual/kia-visto-dki-jakarta-tebet/10059524,KIA,Visto,,152500,Manual,54,999 cc,5,5,Pertamax,Silver,2002,DKI Jakarta,Tebet
2013 KIA Sorento 2.2 SUV,I am interested in your car on Mobil123.com - 2013 KIA Sorento XM SUV (Rp 260.000.000). https://www.mobil123.com/dijual/kia-sorento-banten-karawaci/10051978.,https://www.mobil123.com/dijual/kia-sorento-banten-karawaci/10051978,KIA,Sorento,,92500,Automatic,194,2199 cc,5,7,Solar,Putih,2013,Banten,Karawaci
2014 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Picanto SE 3 Hatchback (Rp 85.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-dki-jakarta-kalideres/10051843.,https://www.mobil123.com/dijual/kia-picanto-se-3-dki-jakarta-kalideres/10051843,KIA,Picanto,SE 3,92500,Manual,86,1248 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,Kalideres
2012 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2012 KIA Picanto 1.2 SE Manual (Rp 86.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/10035668.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/10035668,KIA,Picanto,SE 3,105000,Manual,86,1248 cc,5,5,Pertamax,Putih,2012,Jawa Barat,Bandung
2011 KIA Picanto 1.1 SE Hatchback,"I am interested in your car on Mobil123.com - 2011 KIA Picanto 1,1 SE Hatchback (Rp 65.000.000). https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-ngamprah/10044630.",https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-ngamprah/10044630,KIA,Picanto,SE,120000,Automatic,64,1086 cc,5,5,Pertamax,Lainnya,2011,Jawa Barat,Ngamprah
2000 KIA Carnival 2.5 GS MPV,I am interested in your car on Mobil123.com - 2000 KIA Carnival GS MPV (Rp 38.990.000). https://www.mobil123.com/dijual/kia-carnival-gs-jawa-barat-sumurbandung/10042987.,https://www.mobil123.com/dijual/kia-carnival-gs-jawa-barat-sumurbandung/10042987,KIA,Carnival,GS,122500,Automatic,173,2497 cc,5,8,Pertamax,Putih,2000,Jawa Barat,Sumurbandung
2014 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Picanto 1.2 SE 3 Hatchback (Rp 86.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-rancasari/10041626.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-rancasari/10041626,KIA,Picanto,SE 3,117000,Manual,86,1248 cc,5,5,Pertamax,Silver,2014,Jawa Barat,Rancasari
2011 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2011 KIA Picanto 1.2 SE 3 Hatchback DP 6JT (Rp 68.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/10040413.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/10040413,KIA,Picanto,SE 3,77500,Manual,86,1248 cc,5,5,Pertamax,Abu-abu,2011,Jawa Barat,Bandung
2014 KIA Picanto 1.2 SE 3 Hatchback,"I am interested in your car on Mobil123.com - 2014 KIA Picanto 1,2 SE 3 Hatchback (Rp 87.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-ngamprah/10032787.",https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-ngamprah/10032787,KIA,Picanto,SE 3,40000,Manual,86,1248 cc,5,5,Pertamax,Coklat,2014,Jawa Barat,Ngamprah
2010 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2010 KIA Picanto SE Hatchback (Rp 75.000.000). https://www.mobil123.com/dijual/kia-picanto-se-dki-jakarta-ciracas/10031962.,https://www.mobil123.com/dijual/kia-picanto-se-dki-jakarta-ciracas/10031962,KIA,Picanto,SE,72500,Automatic,64,1086 cc,5,5,Pertamax,Hitam,2010,DKI Jakarta,Ciracas
2003 KIA Visto 1.0 Hatchback,I am interested in your car on Mobil123.com - 2003 KIA Visto 1.0 Series 1 Hatchback Mt Terawat Dijual Di Malang (Rp 57.000.000). https://www.mobil123.com/dijual/kia-visto-jawa-timur-pakisaji/10030593.,https://www.mobil123.com/dijual/kia-visto-jawa-timur-pakisaji/10030593,KIA,Visto,,1234,Manual,54,999 cc,5,5,Pertamax,Coklat,2003,Jawa Timur,Pakisaji
2000 KIA Carnival 2.5 GS MPV,I am interested in your car on Mobil123.com - 2000 KIA Carnival GS MPV (Rp 49.500.000). https://www.mobil123.com/dijual/kia-carnival-gs-jawa-barat-rawa-lumbu/10030285.,https://www.mobil123.com/dijual/kia-carnival-gs-jawa-barat-rawa-lumbu/10030285,KIA,Carnival,GS,182500,Automatic,173,2497 cc,5,8,Pertamax,Silver,2000,Jawa Barat,Rawa Lumbu
2014 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Rio UB Hatchback (Rp 133.000.000). https://www.mobil123.com/dijual/kia-rio-jawa-barat-ciomas/10029801.,https://www.mobil123.com/dijual/kia-rio-jawa-barat-ciomas/10029801,KIA,Rio,,92500,Automatic,106,1396 cc,5,5,Pertamax,Abu-abu,2014,Jawa Barat,Ciomas
2013 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2013 KIA Rio UB Hatchback (Rp 125.000.000). https://www.mobil123.com/dijual/kia-rio-dki-jakarta-cilandak/10029232.,https://www.mobil123.com/dijual/kia-rio-dki-jakarta-cilandak/10029232,KIA,Rio,,92500,Automatic,106,1396 cc,5,5,Pertamax,Putih,2013,DKI Jakarta,Cilandak
2019 KIA Picanto 1.2 EX Hatchback,I am interested in your car on Mobil123.com - 2019 KIA Picanto 1.2 EX Hatchback (Rp 161.000.000). https://www.mobil123.com/dijual/kia-picanto-ex-banten-serpong/10026695.,https://www.mobil123.com/dijual/kia-picanto-ex-banten-serpong/10026695,KIA,Picanto,EX,27500,Manual,83,1248 cc,5,5,Pertamax,Merah,2019,Banten,Serpong
2022 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2022 KIA Rio 1.4 Hatchback (Rp 55.000.000). https://www.mobil123.com/dijual/kia-rio-jawa-barat-sukajadi/10024239.,https://www.mobil123.com/dijual/kia-rio-jawa-barat-sukajadi/10024239,KIA,Rio,,92500,Automatic,99,1368 cc,5,5,Pertamax,Abu-abu,2022,Jawa Barat,Sukajadi
2011 KIA Picanto 1.1 SE Hatchback,"I am interested in your car on Mobil123.com - 2011 KIA Picanto 1.1 SE Hatchback DP 12 jt ccln 2,5 (Rp 68.000.000). https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-bandung/10010932.",https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-bandung/10010932,KIA,Picanto,SE,97500,Manual,64,1086 cc,5,5,Pertamax,Abu-abu,2011,Jawa Barat,Bandung
2011 KIA Picanto 1.1 SE Hatchback,"I am interested in your car on Mobil123.com - 2011 KIA Picanto 1,1 SE Hatchback (Rp 70.000.000). https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-regol/10009936.",https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-regol/10009936,KIA,Picanto,SE,100000,Manual,64,1086 cc,5,5,Pertamax,Coklat,2011,Jawa Barat,Regol
2013 KIA Sportage 2.0 LX SUV,I am interested in your car on Mobil123.com - 2013 KIA Sportage LX SUV (Rp 160.000.000). https://www.mobil123.com/dijual/kia-sportage-lx-bali-denpasar/9996084.,https://www.mobil123.com/dijual/kia-sportage-lx-bali-denpasar/9996084,KIA,Sportage,LX,37500,Manual,164,1999 cc,5,5,Pertamax,Putih,2013,Bali,Denpasar
2014 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Picanto 1.2 SE 3 Hatchback (Rp 85.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-astanaanyar/9994343.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-astanaanyar/9994343,KIA,Picanto,SE 3,47500,Manual,86,1248 cc,5,5,Pertamax,Abu-abu,2014,Jawa Barat,Astanaanyar
2011 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2011 KIA Picanto 1.1 SE Hatchback (Rp 65.000.000). https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-astanaanyar/9994324.,https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-astanaanyar/9994324,KIA,Picanto,SE,112500,Manual,64,1086 cc,5,5,Pertamax,Abu-abu,2011,Jawa Barat,Astanaanyar
2008 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2008 KIA Picanto 1.1 SE Hatchback (Rp 63.000.000). https://www.mobil123.com/dijual/kia-picanto-se-banten-periuk/9987038.,https://www.mobil123.com/dijual/kia-picanto-se-banten-periuk/9987038,KIA,Picanto,SE,72900,Manual,64,1086 cc,5,5,Pertamax,Biru,2008,Banten,Periuk
2013 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2013 KIA Rio UB Hatchback (Rp 125.000.000). https://www.mobil123.com/dijual/kia-rio-bali-denpasar/9986993.,https://www.mobil123.com/dijual/kia-rio-bali-denpasar/9986993,KIA,Rio,,42500,Automatic,106,1396 cc,5,5,Pertamax,Merah,2013,Bali,Denpasar
2011 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2011 KIA Picanto 1.1 SE Hatchback DP 12 jt (Rp 67.000.000). https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-bandung/9985811.,https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-bandung/9985811,KIA,Picanto,SE,97500,Manual,64,1086 cc,5,5,Pertamax,Abu-abu,2011,Jawa Barat,Bandung
2011 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2011 KIA Picanto SE 3 Hatchback (Rp 77.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-yogyakarta-sleman/9975879.,https://www.mobil123.com/dijual/kia-picanto-se-3-yogyakarta-sleman/9975879,KIA,Picanto,SE 3,97500,Manual,86,1248 cc,5,5,Pertamax,Abu-abu,2011,Yogyakarta,Sleman
2012 KIA Sportage 2.0 SUV,I am interested in your car on Mobil123.com - KIA Sportage SE AT 2012  (Rp 138.000.000). https://www.mobil123.com/dijual/kia-sportage-banten-bsd/9891512.,https://www.mobil123.com/dijual/kia-sportage-banten-bsd/9891512,KIA,Sportage,,111440,Manual,164,1999 cc,5,5,Pertamax,Silver,2012,Banten,BSD
2002 KIA Carens 1.8 MPV,I am interested in your car on Mobil123.com - 2002 KIA Carens FJ MPV (Rp 35.000.000). https://www.mobil123.com/dijual/kia-carens-jawa-barat-sukajadi/9968605.,https://www.mobil123.com/dijual/kia-carens-jawa-barat-sukajadi/9968605,KIA,Carens,,292500,Automatic,128,1793 cc,5,7,Pertamax,Hitam,2002,Jawa Barat,Sukajadi
2000 KIA Shuma 1.8 Sedan,I am interested in your car on Mobil123.com - 2000 KIA Shuma FB Sedan (Rp 30.000.000). https://www.mobil123.com/dijual/kia-shuma-jawa-barat-astanaanyar/9968439.,https://www.mobil123.com/dijual/kia-shuma-jawa-barat-astanaanyar/9968439,KIA,Shuma,,182500,Automatic,110,1793 cc,4,5,Pertamax,Abu-abu,2000,Jawa Barat,Astanaanyar
2008 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2008 KIA Picanto SE Hatchback (Rp 62.000.000). https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-antapani/9968438.,https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-antapani/9968438,KIA,Picanto,SE,102500,Manual,64,1086 cc,5,5,Pertamax,Hitam,2008,Jawa Barat,Antapani
2012 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2012 KIA Rio UB Hatchback (Rp 30.000.000). https://www.mobil123.com/dijual/kia-rio-sulawesi-selatan-makasar/9966756.,https://www.mobil123.com/dijual/kia-rio-sulawesi-selatan-makasar/9966756,KIA,Rio,,12500,Manual,106,1396 cc,5,5,Pertamax,Hitam,2012,Sulawesi Selatan,Makasar
2003 KIA Sedona 2.5 GS MPV,I am interested in your car on Mobil123.com - 2003 KIA Sedona GS MPV (Rp 57.000.000). https://www.mobil123.com/dijual/kia-sedona-gs-jawa-timur-karangploso/9965530.,https://www.mobil123.com/dijual/kia-sedona-gs-jawa-timur-karangploso/9965530,KIA,Sedona,GS,197500,Automatic,173,2497 cc,5,10,Pertamax,Abu-abu,2003,Jawa Timur,Karangploso
2017 KIA Picanto 1.0 Hatchback,I am interested in your car on Mobil123.com - 2017 KIA Picanto TA Hatchback (Rp 99.000.000). https://www.mobil123.com/dijual/kia-picanto-jawa-timur-lowokwaru/9965523.,https://www.mobil123.com/dijual/kia-picanto-jawa-timur-lowokwaru/9965523,KIA,Picanto,,82500,Manual,68,998 cc,5,5,Pertamax,Merah,2017,Jawa Timur,Lowokwaru
2007 KIA Carens 1.8 MPV,I am interested in your car on Mobil123.com - 2007 KIA Carens FJ MPV (Rp 59.000.000). https://www.mobil123.com/dijual/kia-carens-banten-karang-tengah/9965528.,https://www.mobil123.com/dijual/kia-carens-banten-karang-tengah/9965528,KIA,Carens,,142500,Manual,128,1794 cc,5,7,Pertamax,Hitam,2007,Banten,Karang Tengah
2013 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2013 KIA Picanto SE 3 Hatchback (Rp 70.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-sulawesi-selatan-makassar/9959921.,https://www.mobil123.com/dijual/kia-picanto-se-3-sulawesi-selatan-makassar/9959921,KIA,Picanto,SE 3,97500,Manual,86,1248 cc,5,5,Pertamax,Silver,2013,Sulawesi Selatan,Makassar
2012 KIA Picanto 1.2 SE 2 Hatchback,I am interested in your car on Mobil123.com - 2012 KIA Picanto SE 2 Hatchback (Rp 87.000.000). https://www.mobil123.com/dijual/kia-picanto-se-2-sumatera-utara-medan/9959534.,https://www.mobil123.com/dijual/kia-picanto-se-2-sumatera-utara-medan/9959534,KIA,Picanto,SE 2,97500,Automatic,86,1248 cc,5,5,Pertamax,Merah,2012,Sumatera Utara,Medan
2002 KIA Carens 1.8 MPV,I am interested in your car on Mobil123.com - 2002 KIA Carens FJ MPV (Rp 35.000.000). https://www.mobil123.com/dijual/kia-carens-jawa-barat-sukajadi/9951753.,https://www.mobil123.com/dijual/kia-carens-jawa-barat-sukajadi/9951753,KIA,Carens,,292500,Automatic,128,1793 cc,5,7,Pertamax,Hitam,2002,Jawa Barat,Sukajadi
2000 KIA Shuma 1.8 Sedan,I am interested in your car on Mobil123.com - 2000 KIA Shuma FB Sedan (Rp 62.000.000). https://www.mobil123.com/dijual/kia-shuma-jawa-barat-medan-satria/9951522.,https://www.mobil123.com/dijual/kia-shuma-jawa-barat-medan-satria/9951522,KIA,Shuma,,92500,Automatic,110,1793 cc,4,5,Pertamax,Merah,2000,Jawa Barat,Medan Satria
2012 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2012 KIA Picanto SE 3 Hatchback (Rp 79.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-yogyakarta-banguntapan/9951113.,https://www.mobil123.com/dijual/kia-picanto-se-3-yogyakarta-banguntapan/9951113,KIA,Picanto,SE 3,82500,Manual,86,1248 cc,5,5,Pertamax,Merah,2012,Yogyakarta,Banguntapan
2000 KIA Carnival 2.5 GS MPV,I am interested in your car on Mobil123.com - 2000 KIA Carnival GS MPV (Rp 50.000.000). https://www.mobil123.com/dijual/kia-carnival-gs-dki-jakarta-gambir/9948254.,https://www.mobil123.com/dijual/kia-carnival-gs-dki-jakarta-gambir/9948254,KIA,Carnival,GS,297500,Automatic,173,2497 cc,5,7,Pertamax,Silver,2000,DKI Jakarta,Gambir
2014 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Picanto 1.2 SE 3 Hatchback DP 15JT (Rp 88.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9935243.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9935243,KIA,Picanto,SE 3,37500,Manual,86,1248 cc,5,5,Pertamax,Abu-abu,2014,Jawa Barat,Bandung
2009 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2009 KIA Picanto SE Hatchback (Rp 68.500.000). https://www.mobil123.com/dijual/kia-picanto-se-dki-jakarta-kelapa-gading/9931578.,https://www.mobil123.com/dijual/kia-picanto-se-dki-jakarta-kelapa-gading/9931578,KIA,Picanto,SE,77500,Automatic,64,1086 cc,5,5,Pertamax,Hitam,2009,DKI Jakarta,Kelapa Gading
2001 KIA Carnival 2.5 GS MPV,I am interested in your car on Mobil123.com - 2001 KIA Carnival GS MPV (Rp 55.000.000). https://www.mobil123.com/dijual/kia-carnival-gs-dki-jakarta-kelapa-gading/9931580.,https://www.mobil123.com/dijual/kia-carnival-gs-dki-jakarta-kelapa-gading/9931580,KIA,Carnival,GS,122500,Automatic,173,2497 cc,5,7,Pertamax,Silver,2001,DKI Jakarta,Kelapa Gading
2002 KIA Visto 1.0 Hatchback,I am interested in your car on Mobil123.com - 2002 KIA Visto 1.0 Series 1 Hatchback (Rp 54.000.000). https://www.mobil123.com/dijual/kia-visto-dki-jakarta-duren-sawit/8987771.,https://www.mobil123.com/dijual/kia-visto-dki-jakarta-duren-sawit/8987771,KIA,Visto,,125000,Automatic,54,999 cc,5,5,Pertamax,Biru,2002,DKI Jakarta,Duren Sawit
2008 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2008 KIA Picanto SE Hatchback (Rp 72.000.000). https://www.mobil123.com/dijual/kia-picanto-se-banten-ciledug/9911967.,https://www.mobil123.com/dijual/kia-picanto-se-banten-ciledug/9911967,KIA,Picanto,SE,52500,Manual,64,1086 cc,5,5,Pertamax,Silver,2008,Banten,Ciledug
2000 KIA Carnival 2.5 GS MPV,I am interested in your car on Mobil123.com - 2000 KIA Carnival GS MPV (Rp 28.000.000). https://www.mobil123.com/dijual/kia-carnival-gs-jawa-barat-cibinong/9908678.,https://www.mobil123.com/dijual/kia-carnival-gs-jawa-barat-cibinong/9908678,KIA,Carnival,GS,202500,Automatic,173,2497 cc,5,7,Pertamax,Biru,2000,Jawa Barat,Cibinong
2010 KIA Picanto 1.1 SE Hatchback,I am interested in your car on Mobil123.com - 2010 KIA Picanto SE Hatchback (Rp 69.999.000). https://www.mobil123.com/dijual/kia-picanto-se-yogyakarta-yogyakarta/9908361.,https://www.mobil123.com/dijual/kia-picanto-se-yogyakarta-yogyakarta/9908361,KIA,Picanto,SE,92500,Automatic,64,1086 cc,5,5,Pertamax,Hitam,2010,Yogyakarta,Yogyakarta
2014 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Picanto 1.2 SE 3 Hatchback DP 15 jt (Rp 85.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9903863.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9903863,KIA,Picanto,SE 3,57500,Manual,86,1248 cc,5,5,Pertamax,Abu-abu,2014,Jawa Barat,Bandung
2014 KIA Rio 1.4 Hatchback,I am interested in your car on Mobil123.com - 2014 KIA Rio UB Hatchback (Rp 103.000.000). https://www.mobil123.com/dijual/kia-rio-dki-jakarta-duren-sawit/9899248.,https://www.mobil123.com/dijual/kia-rio-dki-jakarta-duren-sawit/9899248,KIA,Rio,,122500,Manual,106,1396 cc,5,5,Pertamax,Abu-abu,2014,DKI Jakarta,Duren Sawit
2013 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2013 KIA Picanto 1.2 SE 3 Hatchback Tangan Pertama (Rp 80.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-dki-jakarta-sunter/9629314.,https://www.mobil123.com/dijual/kia-picanto-se-3-dki-jakarta-sunter/9629314,KIA,Picanto,SE 3,42500,Manual,86,1248 cc,5,5,Pertamax,Merah,2013,DKI Jakarta,Sunter
2018 KIA Sportage 2.0 GT Line Ultimate SUV,I am interested in your car on Mobil123.com - 2018 KIA Sportage GT Line Ultimate SUV (Rp 355.000.000). https://www.mobil123.com/dijual/kia-sportage-gt-line-ultimate-jawa-barat-bekasi-selatan/9890104.,https://www.mobil123.com/dijual/kia-sportage-gt-line-ultimate-jawa-barat-bekasi-selatan/9890104,KIA,Sportage,GT Line Ultimate,52500,Automatic,156,1999 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Bekasi Selatan
2012 KIA Picanto 1.2 SE 3 Hatchback,"I am interested in your car on Mobil123.com - 2012 KIA Picanto 1,2 SE 3 Hatchback Manual Siap Pakai Cash/Credit (Rp 95.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9889302.",https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9889302,KIA,Picanto,SE 3,26000,Manual,86,1248 cc,5,5,Pertamax,Abu-abu,2012,Jawa Barat,Bandung
2020 KIA Seltos 1.4 EX+ Wagon,I am interested in your car on Mobil123.com - 2020 KIA Seltos 1.4 EX+ Wagon (Rp 305.000.000). https://www.mobil123.com/dijual/kia-seltos-ex-plus-dki-jakarta-kelapa-gading/9673941.,https://www.mobil123.com/dijual/kia-seltos-ex-plus-dki-jakarta-kelapa-gading/9673941,KIA,Seltos,EX+,37500,Automatic,138,1353 cc,5,5,Pertamax,Marun,2020,DKI Jakarta,Kelapa Gading
2014 KIA Sportage 2.0 EX SUV,I am interested in your car on Mobil123.com - 2014 KIA Sportage EX SUV -Sunroof- Low KM (Rp 199.000.000). https://www.mobil123.com/dijual/kia-sportage-ex-jawa-barat-bogor-kota/9881537.,https://www.mobil123.com/dijual/kia-sportage-ex-jawa-barat-bogor-kota/9881537,KIA,Sportage,EX,57500,Automatic,156,1999 cc,5,5,Pertamax,Coklat,2014,Jawa Barat,Bogor Kota
2005 KIA Picanto 1.1 Hatchback,I am interested in your car on Mobil123.com - 2005 KIA Picanto SA Hatchback (Rp 55.000.000). https://www.mobil123.com/dijual/kia-picanto-bali-denpasar/9880469.,https://www.mobil123.com/dijual/kia-picanto-bali-denpasar/9880469,KIA,Picanto,,127500,Manual,64,1086 cc,5,5,Pertamax,Biru,2005,Bali,Denpasar
2013 KIA Sportage 2.0 Platinum SUV,I am interested in your car on Mobil123.com - 2013 KIA Sportage Platinum SUV (Rp 205.000.000). https://www.mobil123.com/dijual/kia-sportage-platinum-jawa-barat-mustikajaya/9880126.,https://www.mobil123.com/dijual/kia-sportage-platinum-jawa-barat-mustikajaya/9880126,KIA,Sportage,Platinum,132500,Automatic,164,1999 cc,5,5,Pertamax,Hitam,2013,Jawa Barat,Mustikajaya
2003 KIA Visto 1.0 Hatchback,I am interested in your car on Mobil123.com - 2003 KIA Visto 1.0 Series 1 Hatchback ZIP Drive M/T (Rp 53.000.000). https://www.mobil123.com/dijual/kia-visto-jawa-timur-arjosari/8918004.,https://www.mobil123.com/dijual/kia-visto-jawa-timur-arjosari/8918004,KIA,Visto,,142500,Manual,54,999 cc,5,5,Pertamax,Hijau,2003,Jawa Timur,Arjosari
2004 KIA Rio 1.5 DC Sedan,I am interested in your car on Mobil123.com - 2004 KIA Rio DC Sedan (Rp 38.000.000). https://www.mobil123.com/dijual/kia-rio-dc-jawa-barat-cibeureum/9762917.,https://www.mobil123.com/dijual/kia-rio-dc-jawa-barat-cibeureum/9762917,KIA,Rio,DC,12500,Automatic,99,1493 cc,4,5,Pertamax,Silver,2004,Jawa Barat,Cibeureum
2010 KIA Pride 1.4 Hatchback,I am interested in your car on Mobil123.com - 2010 KIA Pride 1.4 JB Hatchback (Rp 80.000.000). https://www.mobil123.com/dijual/kia-pride-dki-jakarta-pancoran/9812471.,https://www.mobil123.com/dijual/kia-pride-dki-jakarta-pancoran/9812471,KIA,Pride,,118000,Manual,94,1399 cc,5,5,Pertamax,Hitam,2010,DKI Jakarta,Pancoran
2021 KIA Sonet 1.5 Dynamic Wagon,I am interested in your car on Mobil123.com - 2021 KIA Sonet 1.5 Dynamic Wagon 7 Seater. TERMURAH. LOW Km. SIAP PAKAI. ISTIMEWA (Rp 223.000.000). https://www.mobil123.com/dijual/kia-sonet-dynamic-banten-bsd/9750429.,https://www.mobil123.com/dijual/kia-sonet-dynamic-banten-bsd/9750429,KIA,Sonet,Dynamic,12500,Automatic,113,1497 cc,5,5,Pertamax,Hitam,2021,Banten,BSD
2013 KIA Picanto 1.2 SE 3 Hatchback,I am interested in your car on Mobil123.com - 2013 KIA Picanto 1.2 SE 3 Hatchback DP 15 jt (Rp 80.000.000). https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9767486.,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/9767486,KIA,Picanto,SE 3,107500,Manual,86,1248 cc,5,5,Pertamax,Merah,2013,Jawa Barat,Bandung
2017 KIA Grand Sedona 3.3 Ultimate MPV,I am interested in your car on Mobil123.com - 2017 KIA Grand Sedona 3.3 Ultimate MPV (Rp 359.000.000). https://www.mobil123.com/dijual/kia-grand-sedona-ultimate-dki-jakarta-kemayoran/9760615.,https://www.mobil123.com/dijual/kia-grand-sedona-ultimate-dki-jakarta-kemayoran/9760615,KIA,Grand Sedona,Ultimate,67500,Automatic,266,3342 cc,5,8,Pertamax,Coklat,2017,DKI Jakarta,Kemayoran
